Cod_Div;Latitud;Longitud;Region;Departamento;Municipio;Fecha;Hora;Temperatura;Velocidad_del_Viento;Direccion_del_Viento;Presion;Punto_de_Rocio;Cobertura_total_nubosa;Precipitacion_mm_h;Probabilidad_de_Tormenta;Humedad;Pronostico 
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;5:00;23.5;1;270;1012.2;21.2;70;0;0;87.1;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;6:00;23.3;0.5;266.7;1012.7;21.4;70;0;0;89.5;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;7:00;24.1;0.6;230;1013.2;21;63.3;0;0;83.2;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;8:00;26.2;0.9;216.7;1013.8;21;60;0;0;73.2;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;9:00;27.5;1.1;200;1014.1;20;70;0;0;63.6;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;10:00;28.8;1;216.7;1013.8;19;70;0;0;55.6;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;11:00;30;1.2;210;1013.1;18.5;70;0;0;50.5;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;12:00;31;1.6;200;1012;18;80;0;0;45.9;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;13:00;31.7;1.9;190;1010.3;18;80;0;0;44.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;14:00;31.6;2.2;186.7;1009.2;20.3;73.3;0;0;51.3;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;15:00;31.4;2.1;176.8;1008.7;22.8;79.9;0;0;60.3;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;16:00;30.5;1.8;166.7;1008.1;22.4;80;0;0;62.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;17:00;29.3;1.5;180;1008.3;23.9;80;0;0;73.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;18:00;27.6;1.6;160;1009.3;24.5;80;0;0;83.4;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;19:00;26.1;1.6;140;1009.7;21.8;80;0;0;77.4;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;20:00;25.3;1.5;136.7;1010.3;22.2;80;0;0;83.2;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;21:00;24.8;1.4;150;1011.3;23.2;80;0;0;91.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;22:00;24.4;1.1;166.7;1011.9;23.7;80;0;0;96.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;26/08/2022;23:00;24;1.1;160;1011.8;23.4;80;0;0;96.5;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;0:00;23.6;1.2;233.2;1011.9;23.2;80;0;0;97.4;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;1:00;23.3;0.5;190;1010.9;22.8;80;0;0;96.8;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;2:00;23.1;0.9;180;1010.2;22.5;80;0;0;96;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;3:00;23;0.5;120.3;1010.1;22.2;80;0;0;95.3;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;4:00;22.8;0.6;286.7;1010.6;21.9;80;0;0;95;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;5:00;22.6;0.6;306.7;1011;21.7;80;0;0;94.7;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;6:00;22.3;0.5;130.1;1011.6;21.6;80;0;0;95.3;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;7:00;23.5;0.9;116.7;1012.3;21.5;80;0;0;88.8;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;8:00;26.3;0.9;90;1012.9;22.3;80;0;0;79;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;9:00;27.8;0.6;96.7;1013.1;21.3;80;0;0;67.7;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;10:00;29.3;0.4;60;1013.1;20.4;80;0;0;58.7;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;11:00;30.7;0.4;69.7;1012.9;21.4;80;0;0;57.8;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;12:00;31.5;0.6;85.9;1011.5;22.1;80;0;0;57.7;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;13:00;31.8;0.5;276.7;1010;22.7;80;0;0;58.6;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;14:00;32.1;0.9;260;1008.6;23.3;80;0;0;59.9;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;15:00;32;0.7;270;1007.9;25;80;0;0;66.9;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;16:00;31.8;0.8;256.7;1007.9;24.9;80;0.8;0;67;Nublado - Lluvia
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;17:00;31;0.6;270;1008.9;27.9;70;0;0;83.3;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;18:00;28.8;1;300;1009;26.9;56.7;0;0;89.4;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;19:00;26.9;0.7;300;1009.4;25.7;50;0;0;92.8;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;20:00;25.6;0.3;303.3;1009.9;23.2;0;0;0;86.5;Despejado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;21:00;24.9;0.8;300.1;1010.7;22.8;10;0;0;88.1;Despejado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;22:00;24.3;0.3;206.7;1011.3;22.6;20;0;0;90;Despejado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;27/08/2022;23:00;23.8;0.3;153.3;1011.4;22.3;36.7;0;0;91.7;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;0:00;23.3;0.3;233.2;1010.9;22.1;40;0;0;92.6;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;1:00;23;0.1;46.6;1010.6;22;50;0;0;93.9;Parcialmente Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;2:00;22.9;0.5;300;1010.4;22;80;0;0;94.8;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;3:00;22.9;0.4;266.7;1010.4;22;80;3.9;0;94.4;Nublado - Lluvia Fuerte
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;4:00;22.9;0.6;226.7;1011;21.7;80;0.2;0;93.4;Nublado - Llovizna
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;5:00;22.7;0.6;240;1011.6;21.5;80;0;0;93.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;6:00;22.5;0.4;260;1012.3;21.8;80;0;0;95.7;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;7:00;23.4;0.2;316.6;1013.1;22.1;80;0;0;92.2;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;14:00;30.1;1;140;1010.5;21.2;80;0;0;59.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;15:00;30.1;2.7;133.3;1009.9;20.9;80;0;0;57.9;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;16:00;30;2.5;160;1009.3;21.1;80;0;0;59.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;17:00;26.2;1.6;183.3;1009.7;22.5;80;0;0;80.4;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;18:00;22;1.3;180;1011.5;21.5;100;0.3;0;96.8;Nublado - Llovizna
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;19:00;21.7;1.3;250;1011.8;21.2;100;0;0;96.7;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;20:00;21.2;1.6;273.3;1011.9;20.8;90;0;0;97.5;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;21:00;20.6;1.2;273.3;1012.3;20.3;76.7;0;0;98.1;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;22:00;21;0.7;253.3;1013;20.4;86.7;0;0;96.6;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;28/08/2022;23:00;21;0.9;280;1012.9;20.3;86.7;0;0;96.3;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;29/08/2022;0:00;20.4;0.5;216.7;1012.6;20;86.7;0;0;97.3;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;29/08/2022;1:00;20.7;0.7;209.9;1011.8;20.1;86.7;0;0;96.2;Nublado
50450000;2.623084;-72.760045;ORI;META;PUERTO CONCORDIA;29/08/2022;2:00;20.5;1;193.3;1011.6;20;100;0;0;96.7;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;25/08/2022;16:00;32.3;3.2;210;1009.9;21.4;64.9;0;0;52.6;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;25/08/2022;17:00;31.7;2.9;210.8;1010;23.2;64.9;0;0;60.7;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;25/08/2022;18:00;29.9;3.1;200;1010.8;22.6;60;0;0;65.1;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;25/08/2022;19:00;28.3;2.8;170;1011.5;21.5;60;0;0;66.6;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;25/08/2022;20:00;27.4;2.8;150;1012;20.7;49.2;0;0;67.2;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;25/08/2022;21:00;26.9;3.1;160.8;1012.6;20.6;64.1;0;0;68.5;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;25/08/2022;22:00;26.5;3.1;170.8;1013;20.7;68.1;0;0;70.6;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;25/08/2022;23:00;26;2.4;174;1013.1;20.7;68.1;0.1;0;73;Parcialmente Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;0:00;25.6;1.7;185.9;1012.3;20.7;68.1;1.6;0;74.5;Parcialmente Nublado - Lluvia Fuerte
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;1:00;25.5;2;200.8;1011.8;20.9;63.2;0;0;75.7;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;2:00;25.4;2.2;210;1011.2;21;80;0.3;0;77;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;3:00;25.2;1.9;210;1010.9;21.5;80;0.3;0;80.1;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;4:00;24.8;1.7;210;1011.3;21.8;80;1.1;0;83.1;Nublado - Lluvia
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;5:00;24.5;2;214;1011.7;21.9;80;0;0;85.3;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;6:00;24.3;1.9;230;1012.5;20.9;80;0;0;81.4;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;7:00;25.2;1.9;230.8;1013;21.2;80;0;0;78.5;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;8:00;27;1.8;230;1013.6;21.6;71.1;0;0;72.1;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;9:00;28.8;2;230;1013.9;21.6;71.1;0;0;65.4;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;10:00;30.2;2.7;220;1013.7;21.2;66.8;0;0;58.7;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;11:00;31.4;3.4;220;1012.9;20.8;56.8;0;0;53.4;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;12:00;32.1;3.7;210;1011.8;20.2;50;0;0;49.6;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;13:00;32.6;4.1;210;1010.5;19.8;50;0;0;47.1;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;14:00;33;4.2;210;1009.3;19.8;66;0;0;46;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;15:00;33;3.7;220;1008.7;19.8;66.8;0.1;0;45.9;Parcialmente Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;16:00;32.7;3.4;214;1008.1;20.1;61.1;0.9;0;47.5;Parcialmente Nublado - Lluvia Fuerte
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;17:00;32.1;2.8;224;1008;22.9;60;0.9;0;58.2;Parcialmente Nublado - Lluvia Fuerte
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;18:00;30.7;2.6;212.9;1009.1;23;60;0;0;63.4;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;19:00;29.3;2;160;1009.2;22;60;0;0;64.9;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;20:00;28.2;1.3;160;1010.1;21.3;80;0;0;66.4;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;21:00;27.3;1.4;217.7;1010.5;20.8;80;0;0;67.8;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;22:00;26.8;2.6;126;1011.2;20.9;80;1.3;0;70.1;Nublado - Lluvia
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;26/08/2022;23:00;26.3;3;145.1;1011;20.8;80;0.6;20;71.7;Nublado - Lluvia
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;0:00;25.8;1.8;145.9;1010.8;20.8;80;0.1;0;73.6;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;1:00;25.5;1.1;130.8;1010.5;21.3;80;0;0;77.6;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;2:00;25;0.9;126.1;1009.8;21.5;80;2.2;0;81.2;Nublado - Lluvia
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;3:00;24.4;0.9;148.9;1010;22.3;80;0.8;0;87.9;Nublado - Lluvia
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;4:00;24.3;1.2;158.1;1010.5;22.4;80;0.5;0;89.1;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;5:00;24;1.2;138.9;1011.1;22.3;80;0;0;90.1;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;6:00;23.7;1;118.9;1011.7;22.2;80;0;0;91.1;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;7:00;24.7;0.9;132.1;1012.4;22.7;80;0;0;88.5;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;8:00;26.7;1.1;134.6;1013.2;23.9;80;0;0;84.6;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;9:00;28.6;1.1;153.2;1013.8;25.2;80;0;0;81.7;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;10:00;30.3;1.1;215.1;1013.7;26.7;70;0;0;81.1;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;11:00;31.7;1.8;220;1013.4;28.2;70;0;0;81.5;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;12:00;32.7;2.5;205.1;1012.1;27.4;71.1;0;0;73.8;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;13:00;33.3;2.5;200;1010.6;26.1;71.1;0;0;65.9;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;14:00;33.7;2.4;204;1009.2;25.3;80;0;0;61.6;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;15:00;33.6;2.5;214;1008.4;24.5;80;0;0;59.1;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;16:00;33.3;2.2;230;1008.3;25.1;80;0;0;62.3;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;17:00;32.7;2;246.8;1007.8;26.2;80;0;0;68.6;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;18:00;31;1.7;240;1009.1;25.8;71.9;0;0;73.9;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;19:00;29.3;1.6;240;1009.4;24;70;0;0;73.5;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;20:00;28.2;1.1;230;1010;24.4;68.1;0;0;79.8;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;21:00;27.4;0.7;188.1;1010.5;23.5;70;0;0;79.6;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;22:00;26.7;1.4;154.9;1010.9;22.8;68.1;0;0;79.6;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;27/08/2022;23:00;26;1.7;129.2;1010.7;22.2;64.9;2.1;30;79.5;Parcialmente Nublado - Tormenta Ligera
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;0:00;25.5;1.1;110;1010.7;21.8;69.2;0;0;80.1;Parcialmente Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;1:00;25.1;0.3;127.6;1010.2;21.6;69.2;0.4;0;80.6;Parcialmente Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;2:00;24.9;0.8;295.1;1009.8;21.4;80;3.2;0;81.1;Nublado - Lluvia
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;3:00;24.6;1.5;300;1010.1;21.4;80;0;0;82.3;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;4:00;24.4;2.1;320;1010.8;21.9;80;0;0;86;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;5:00;24.2;1.8;330;1011.5;22.3;80;0;0;88.9;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;6:00;24.1;1.4;350;1012.1;22.6;80;1.2;0;91.3;Nublado - Lluvia
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;7:00;25.1;0.7;353.2;1012.8;22.5;80;0;0;85.6;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;14:00;31.8;2;168.1;1010.2;20.3;80;0;0;50.5;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;15:00;31.5;1.9;163.2;1009.5;20.4;80;0;0;51.8;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;16:00;30.1;2.1;170;1008.8;21.1;80;0;0;58.6;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;17:00;27.9;1.6;173.2;1009.4;21.8;80;0;0;69.6;Nublado
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;18:00;26.1;4.4;180;1010.5;22;60;0.2;0;78.6;Parcialmente Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;19:00;24.8;4.3;190.8;1011.1;22.2;68.1;0.4;0;85.1;Parcialmente Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;20:00;24.5;2.9;220.8;1011.5;21.9;100;0.3;0;85.7;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;21:00;24.3;2.6;240;1012.6;21.8;100;0.2;0;86;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;22:00;23.9;2.9;260;1012.9;21.6;100;0.2;0;87.3;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;28/08/2022;23:00;23.2;2.2;260.8;1012.6;21.6;100;0.2;0;90.6;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;29/08/2022;0:00;23;1.7;250;1012.5;21.5;100;0.2;0;91.5;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;29/08/2022;1:00;22.7;1.5;240;1011.3;21.4;100;0.2;0;92.3;Nublado - Llovizna
50568000;4.314485;-72.083079;ORI;META;PUERTO GAITÁN;29/08/2022;2:00;23.1;1.4;180;1010.8;21.4;100;0;0;90.4;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;25/08/2022;16:00;30.7;1.6;160;1010;22.9;58.7;0;0;63.3;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;25/08/2022;17:00;30;1.6;152.3;1010.1;24.5;60;0;0;72.3;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;25/08/2022;18:00;28.2;1.6;162.3;1010.7;23.2;60;0;0;74.6;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;25/08/2022;19:00;26.6;1.7;190;1011.6;22.1;58.7;0;0;76.6;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;25/08/2022;20:00;25.4;1.6;204.4;1012.3;21.5;66.6;0;0;78.7;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;25/08/2022;21:00;25.1;1.5;232.1;1012.9;21.7;66.6;0;0;81.3;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;25/08/2022;22:00;25.2;1.3;273.1;1013.4;22.3;56.6;0;0;84;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;25/08/2022;23:00;24.8;1;284.4;1013.3;22.4;56.6;0;0;86.3;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;0:00;24;0.9;281.8;1012.8;22;61.3;0;0;88.7;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;1:00;23.5;0.9;268.8;1012;21.8;66.6;0;0;90.1;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;2:00;23.2;0.7;260.1;1011.6;21.5;80;0;0;90.5;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;3:00;23.1;1;270.7;1011.5;21.4;80;0;0;90.4;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;4:00;23;1;277.5;1011.8;21.3;80;0;0;90.3;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;5:00;23;1.5;274.4;1012.2;21.2;80;0;0;89.9;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;6:00;22.9;1.5;280;1013.1;20;78.7;0;0;84.2;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;7:00;23.3;1.1;300;1013.3;21;80;0;0;86.6;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;8:00;25;0.9;330;1014.2;21.6;80;0;0;81.8;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;9:00;26.7;0.7;335.7;1014.4;22.1;80;0;0;75.7;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;10:00;28.6;0.2;5;1014;22;80;0;0;67.7;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;11:00;30.2;1.1;205.6;1013.5;21.9;70;0;0;61.3;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;12:00;31.5;2;190;1012.3;22;70;0;0;57;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;13:00;32.1;2.1;185.6;1010.8;21.8;70;0;0;54.6;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;14:00;32.5;1.6;155.6;1009.5;21.6;71.3;0;0;52.7;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;15:00;32.4;1.4;150;1008.8;21.5;72.3;0;0;52.7;Parcialmente Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;16:00;32.1;1.6;170;1008.3;23.5;80;0;0;60.9;Nublado
50577000;3.272119;-73.373848;ORI;META;PUERTO LLERAS;26/08/2022;17:00;31.4;1.3;185.7;1007.9;26.4;80;0;0;75.2;Nublado
